562bbd61e12565a005c7104a,The most abundant greenhouse gas in the earth's atmosphere:,1. carbon dioxide 2. nitrous oxide 3. water vapor 4. methane 5. chlorofluorocarbons (CFCs) ,3. water vapor,
703,What is a bow echo and how does it appear on a radar screen?,,As strong winds associated with a squall line rush forward along the ground they sometimes push the squall line outward so that it appears as a bow (or a series of bows) on the radar screen. Such a bow-shaped squall line is called a bow echo.,
704,How does the cell in an ordinary cell thunderstorm differ from the cell in a supercell thunderstorm?,,The updraft in a supercell thunderstorm is longer-lasting and rotates.,
705,Describe the atmospheric conditions at the surface and aloft that are necessary for the development of most supercell thunderstorms. (Include in your answer the role that the lowlevel jet plays in the rotating updraft.),,In a region where there is strong vertical wind shear as might be caused with the existence of a low-level jet the thunderstorm may form in such a way that the outflow of cold air from the downdraft never undercuts the updraft. In such a storm the wind shear may be so strong as to create horizontal spin which when tilted into the updraft causes it to rotate. A large long-lasting thunderstorm with a single violently rotating updraft is called a supercell. It is the rotating aspect of the supercell that can lead to the formation of tornadoes.,
706,What is the difference between an HP supercell and an LP supercell?,,HP supercells (for High Precipitation) often produce extreme downdrafts (called downbursts) flash flooding and very large hail. If tornadoes are present it is often difficult to see them as they tend to form in the area of heavy precipitation. A supercell characterized by little precipitation is referred to as an LP supercell (for Low Precipitation).,
707,When thunderstorms are training what are they doing?,,When thunderstorms are training they keep passing over the same area like railroad cars one after another passing over the same tracks.,
708,In what region in the United States do dryline thunderstorms most frequently form? Why there?,,In western Texas Kansas and Oklahoma.,
709,Explain the following:,,,
712,Describe one process by which thunderstorms become electrified.,,One theory proposes that clouds become electrified when graupel (small ice particles called soft hail) and hailstones fall through a region of supercooled liquid droplets and ice crystals. As liquid droplets collide with a hailstone they freeze on contact and release latent heat. This process keeps the surface of the hailstone warmer than that of the surrounding ice crystals. When the warmer hailstone comes in contact with a colder ice crystal an important phenomenon occurs: There is a net transfer of positive ions (charged molecules) from the warmer object to the colder object. Hence the hailstone (larger warmer particle) becomes negatively charged and the ice crystal (smaller cooler particle) positively charged as the positive ions are incorporated into the ice crystal.,
713,Explain how a cloud-to-ground lightning stroke develops.,,<ol> 	<li>When the negative charge near the bottom of the cloud becomes large enough to overcome the air's resistance a flow of electrons - the stepped leader - rushes toward the earth.</li> 	<li>As the electrons approach the ground a region of positive charge moves up into the air through any conducting object such as trees buildings and even humans.</li> 	<li>When the downward flow of electrons meets the upward surge of positive charge a strong electric current - a bright return stroke - carries positive charge upward into the cloud.</li> </ol>,
714,Explain the following:,,,
715,Explain the following:,,,
716,How does negative cloud-to-ground lightning differ from positive cloud-to-ground lightning?,,The typical cloud-to-ground lightning flash is called negative cloud-to-ground-lightning because the stroke carries negative charges from the cloud to the ground.  About 90 percent of all cloud-to-ground lightning is negative.  However when the base of the cloud is positively charged and the ground negatively charged a positive cloud-to-ground lightning flash may result.  Positive lightning most common with severe thunderstorms has the potential to cause more damage because it generates a much higher current level and its flash lasts for a longer duration than negative lightning.,
